_id,name,info,cat,purchases_Y15/M07,purchases_Y15/M08,purchases_Y15/M09,purchases_Y15/M10,purchases_Y15/M11
7540-000065-0000005,Plus Black Push Up Bikini Top,"Make a grand splash onto the scene in this hot bikini top. It features a sultry push-up design with comfortable adjustable straps for a beach ready look.
			rue+ Collection
			Built-in cups
			Adjustable straps
			Shell: 82% nylon, 18% spandex; Lining 100% polyester
			Hand wash
			Model wears size 1X
			Imported
			STYLE: 7540-000065-0000005","[""plus"",""plus-swim"",""plus-swim-tops""]",,0,0,0,0
7540-000065-0000006,Plus Technicolor Halter Bandeau Bikini Top,"Channel your inner retro starlet in this cute bandeau halter bikini top. Features a ruched bust and multi-colored abstract print with a flirty push-up lift!
			rue+ Collection
			Back tie closure; optional halter strap
			Lightly padded with underwire for support
			Light side boning
			Shell: 82% nylon, 18% spandex; Lining 100% polyester
			Hand wash
			Model wears size 1X
			Imported
			STYLE: 7540-000065-0000006","[""plus"",""plus-swim"",""plus-swim-tops""]",,30,53,0,0
7560-000908-0002572-0077,Wish Upon a Star Bracelet - Wider Fit,"A clustered charm bracelet featuring a pave star charm, multiple chains and faux pearls.
			rue+ Collection
			Approx. 7 in. in diameter
			Man-made materials
			One size fits most
			Imported
			STYLE: 7560-000908-0002572","[""plus"",""plus-accessories"",""plus-jewelry""]",,0,0,1,0
7560-001562-0000046-0077,Anchored Down Bracelet - Wider Fit,"A blend of sweet and sophisticated, this metallic bracelet knows how to balance out a look. Crafted in gold tone chain-links, featuring a lovely anchor charm with rhinestone accents.
			rue+ Collection
			Measures 9 in. in length
			Toggle closure
			One size fits most
			Man-made materials
			Imported
			STYLE: 7560-001562-0000046","[""plus"",""plus-accessories"",""plus-jewelry""]",,0,81,16,0
0249-000124-0001523-0001,Blocked & Striped Pocket Tee,"It's heating up outside, so beat the heat in this tee. Jersey knit and featuring a color block design with colored striped across the middle. Complete with a convenient front pocket.
			60% cotton, 40% polyester
			Machine wash 
			Model wears size Medium
			Imported
			STYLE: 0249-000124-0001523","[""guys"",""short-sleeve-tees"",""crew-neck""]",,0,1,0,0
7173-001364-0003322-0067,Plus Burgundy Extreme Sharkbite Top,"Your everyday basics don't have to be everyday boring! This super soft, long sleeve jersey tee features an extreme sharkbite hem for some added drama. Sure to become one of your favorite pullovers.
			rue+ Collection
			95% rayon, 5% spandex
			Machine wash
			Model wears size 1X
			Imported
			STYLE: 7173-001364-0003322","[""plus"",""plus-tees"",""plus-long-sleeve""]",,0,1,0,0
7230-001739-0006128-0143,Plus Neon Green Sleeveless Shirt Dress,"A casual woven shirt dress is a spring time favorite. Made from an airy chiffon and buttons down the front, complete with split front and back hems. 
			rue+ Collection
			100% polyester
			Machine wash 
			Model wears size 1X
			Imported
			STYLE: 7230-001739-0006128","[""plus"",""plus-dresses"",""plus-mini-dresses""]",,0,0,0,0
0024-001636-0001545-0020,Jungle Knit Poncho Top,"The fine open knit of this poncho top gives it just enough weight to create a flattering draped silhouette. With a fierce mixed animal print, it's a no-brainer for morning styling. Just throw it over your favorite layering pieces and go!
			Undergarment sold separately
			Stitched sides with flutter sleeves
			64% polyester, 32% rayon, 4% spandex
			Machine wash
			Model wears size Small
			Made in the U.S.A.
			STYLE: 0024-001636-0001545","[""girls"",""sweaters""]",,0,0,0,0
0924-000575-0009876-0077,Shining Medallion T-Strap Jelly Sandal by Bamboo®,"Rival the glistening sun in this cute jelly sandal, designed with a gold glitter body. The look is complete with a 5 gold-tone medallion T-strap.
			By Bamboo®
			Side buckle
			Man-made materials
			Non-skid sole
			Imported
			STYLE: 0924-000575-0009876","[""shoes"",""girls-shoes"",""sandals"",""flat-sandals""]",,0,1,0,0
0174-001463-0000001-0103,Mod Max Midi Ring Set,"Take your mod style to the max in this fun silver tone midi ring set, featuring geometric designs and rhinestone detailing.
			Includes 5 rings
			Man-made materials
			Imported
			STYLE: 0174-001463-0000001","[""accessories"",""jewelry-and-watches"",""rings""]",,0,1,0,0
7161-001734-0004033-0010,Plus Hand of Hamsa Holed V-Neck Tee,"As comfortable and worn-in as your most favorite everyday top, this jersey tee features a screen print Hand of Hamsa and stylized mini holes all over to give the loved and lived-in impression. A flattering V-neck finishes the look.
			rue+ Collection
			100% cotton
			Machine wash
			Model wears size 1X
			Imported
			STYLE: 7161-001734-0004033","[""plus"",""plus-graphic-tees-and-tanks""]",,0,1,0,0
0109-001494-0001083-0029,Cognac Suede Fringe Flap Cross Body,"A faux suede cross body bag with a fringe-trimmed flap closure.
			Bag measures 10 in. h x 8 in. w
			Man-made materials
			Imported
			STYLE: 0109-001494-0001083","[""uncategorised""]",,0,0,0,0
0479-000751-0009706-0010,White Braided Loop Sandal - Wide Width,"Treat your feet to something nice this summer. This flat sandal features a braided strap in a looped pattern across the foot.
			Side buckle
			Non-skid sole
			Man-made materials
			Imported
			STYLE: 0479-000751-0009706","[""shoes"",""girls-shoes"",""wide-width-shoes""]",,0,0,1,0
0039-001110-0002393-0031,Light Green Funnel Neck Hoodie,"Throw this on, on a casual day or for a quick jog in the park. A cozy knit hoodie with a funnel neck and a chunky knit drawstring. French terry interior.
			Lightweight, knit
			60% cotton, 40% polyester
			Machine wash
			Model wears size Small
			Imported
			STYLE: 0039-001110-0002393","[""uncategorised""]",,0,0,0,0
0063-001281-0000091-0081,Pale Orange Twill Skinny Pant,"Color skinnies are back for the season in this cute and comfortable twill pant, featured in pale orange. 5-pocket construction. Low rise. Fitted through leg.
			Product runs large; recommended ordering one size smaller
			Approx. 12 in. leg opening
			Approx. 31 in. inseam
			95% cotton, 5% elasten
			Machine wash
			Model wears size 3
			Imported
			STYLE: 0063-001281-0000091","[""girls"",""pants"",""skinny-pants""]",,0,1,0,0
0174-001463-0000004-0077,Roman Leaf Midi Ring Set,"Give your outfit a delicate finishing touch with these pretty midi rings. Each unique designed piece can be stacked or worn alone. Features a metallic twist, roman leaf statement piece.
			Set of 5
			One size fits most
			Man-made materials
			Imported
			STYLE: 0174-001463-0000004","[""accessories"",""jewelry-and-watches"",""rings""]",,0,1,0,0
0169-000960-0000004-0001,Pink Beaded & Braided Bracelet Trio,"A colorful set of simple yet charming braided cord bracelets, featuring gold tone multifaceted beads.
			Includes 3 bracelets
			Adjustable
			Man-made materials
			Imported
			STYLE: 0169-000960-0000004","[""accessories"",""jewelry-and-watches"",""bracelets"",""sets-and-trios""]",,0,5,2,0
0308-001709-0000002-0036,Dark Olive Bomber Cargo Short,"The classic cargo short just got an upgrade to first class. Made with the signature cargo pockets and cut, it features aviator-like buckles, straps and flat studs.
			100% cotton
			Model wears size 32W
			Machine wash
			Imported
			STYLE: 0308-001709-0000002","[""guys"",""shorts-and-swim"",""cargo-shorts""]",,0,0,0,0
0362-000104-0001234-0191,Blocked Houndstooth Tall Rain Boot,"Splash through puddles in style with this classic rubberized rain boot, in allover blocked houndstooth print. Also features a sturdy lug sole and soft jersey lining.
			Height: approx. 13.5 in., including heel
			Side gored inset with adjustable strap
			Fully lined
			Slip-on
			Non-skid sole
			Man-made materials
			Imported
			STYLE: 0362-000104-0001234","[""uncategorised""]",,0,1,0,0
0033-000279-0007241-0001,Black Quilted Moto Jacket,"A faux leather quilted moto jacket. Front zip pockets.
			Shell - 100% PU with 100% rayon backing; Lining - 100% polyester; Filler - 100% polyester
			Machine washable
			model wears size Small
			Imported
			STYLE: 0033-000279-0007241","[""uncategorised""]",,0,0,0,0
7161-001077-0003099-0015,Plus Tribal Elephant Tee,"A fun casual knit tee, featuring a colorful tribal elephant on the front. The back is complete with a bright blue lace inset. Undergarment not include.
			rue+ Collection
			100% rayon
			Machine wash 
			Model wears size 2X
			Imported
			STYLE: 7161-001077-0003099","[""plus"",""plus-graphic-tees-and-tanks""]",,0,0,0,0
0063-001281-0000126-0057,Violet Twill Skinny Pant,"Color skinnies are back for the season in this cute and comfortable twill pant, featured in soft violet. 5-pocket construction. Low rise. Fitted through leg.
			Product runs large; recommended ordering one size smaller
			Approx. 12 in. leg opening
			Approx. 31 in. inseam
			95% cotton, 5% elasten
			Machine wash
			Model wears size 3
			Imported
			STYLE: 0063-001281-0000126","[""girls"",""pants"",""skinny-pants""]",,0,1,1,0
0250-000124-0007016-0060,Red Retro Henley Baseball Tee,"This take on a blast from the past features a red and black 90's inspired print. Complete with a 3-button placket and black color block raglan sleeves. 
			60% cotton, 40% polyester
			Machine wash 
			Model wears size Medium
			Imported
			STYLE: 0250-000124-0007016","[""guys"",""short-sleeve-tees"",""henley""]",,0,1,0,0
0924-001534-0000003-0021,Nude Stone Crawler Snakeskin Sandal,"We're obsessed with the look of the tropical life. This southwestern inspired sandal features faux snakeskin straps, decorated with studs and sparkling rhinestone embellishments.
			Side buckle closure
			Non-skid sole
			Man-made materials
			Imported
			STYLE: 0924-001534-0000003","[""shoes"",""girls-shoes"",""sandals"",""embellished-sandals""]",,0,1,0,0
0174-001464-0000169-0103,Abstract Boho Ring Set,"Low key but just enough to garner attention. This set of 4 metallic rings feature faux gemstones and geometric designs.
			Set of 4
			Man-made materials
			Imported
			STYLE: 0174-001464-0000169","[""accessories"",""jewelry-and-watches"",""rings""]",,0,1,0,0
0478-001534-0002042-0001,Black Sequin Striped Espadrille Flat - Wide Width,"Hello warm weather! Welcome back the sun with a classic espadrille flat. Made of super soft twill with stitched-down sequins for a sparkly touch, this comfortable flat gorgeously dresses up or down.
			Wider fit
			Slip-on
			Lined footbed
			Non-skid sole
			Man-made materials
			Imported
			STYLE: 0478-001534-0002042","[""shoes"",""girls-shoes"",""espadrilles""]",,0,0,0,0
7121-000060-0008019-0025,Plus Taupe Medallion Back Fringe Crochet Wrap,"Get wrapped up in the perfect transition piece between late Winter chills and early Spring breezes. This open crochet knit wrap features a cool medallion design on the back, and long trailing fringe. Makes a great layering piece!
			rue+ collection
			55% cotton, 45% acrylic
			Machine wash
			Model wears size 1X
			Imported
			STYLE: 7121-000060-0008019","[""plus"",""plus-cardigans-and-wraps""]",,0,0,0,0
7132-001488-0009695-0145,Plus Neon Orange Pleated Chiffon Tank,"Stay stylish and comfortable in this cute georgette chiffon tank. Lightweight and designed with a pleated front, complete with a high-low hemline. Perfect for the warmer months and for layering.
			rue+ Collection
			100% polyester
			Machine wash 
			Model wears size 1X
			Imported
			STYLE: 7132-001488-0009695","[""plus"",""plus-blouses-and-shirts"",""plus-shirts""]",,0,0,0,0
0024-000065-0001901-0086,Coral Crochet Back Tribal Diamond Sweater,"An eye catching knit sweater with crowd appeal, featuring a tribal diamond pattern. Complete with a crochet paneled back for additional drama. Undergarment not included.
			Body: 100% polyester; Crochet: 100% cotton
			Machine wash 
			Model wears size Small
			Imported
			STYLE: 0024-000065-0001901","[""girls"",""sweaters""]",,0,1,0,0
0237-000831-0001112-0046,Navy & Mint Plaid Button Down,"You can never go wrong with a plaid shirt. Perfect for almost any occasion, this button down is shown with a navy blue and mint green plaid pattern. Complete with two front pockets and rolled tab sleeves.
			Slim fit
			60% cotton, 40% polyester
			Machine washable
			Model wears size Medium
			Imported
			STYLE: 0237-000831-0001112","[""uncategorised""]",,0,0,0,0
0269-001592-0000040-0001,Boston Celtics Track Jacket,"Soft on the inside but rugged on the outside, this Boston Celtics track jacket is built for comfort. Features a large embroidered team logo on the front with the team name etched across the back.
			100% polyester
			Machine wash
			Model wears size Medium
			Imported
			Officially licensed by the NBA
			STYLE: 0269-001592-0000040","[""guys"",""jackets-and-coats""]",,0,2,0,0
0063-001281-0000098-0088,Hot Coral Twill Skinny Pant,"Color skinnies are back for the season in this cute and comfortable twill pant, featured in hot coral. 5-pocket construction. Low rise. Fitted through leg.
			Product runs large; recommended ordering one size smaller
			Approx. 12 in. leg opening
			Approx. 31 in. inseam
			95% cotton, 5% elasten
			Machine wash
			Model wears size 3
			Imported
			STYLE: 0063-001281-0000098","[""girls"",""pants"",""skinny-pants""]",,0,2,1,0
0924-001534-0009415-0001,Black Southwest Fringe Sandal,"Party under the sun in these scorching sandals. Made from faux suede, they feature fringed ankle cuffs and are complete with a cutout strap across the toes.
			Back zip closure
			Man-made materials 
			Non-skid sole
			Imported
			STYLE: 0924-001534-0009415","[""shoes"",""girls-shoes"",""sandals"",""embellished-sandals""]",,0,3,0,0
7203-000463-0005401-0042,Plus Better Booty Destroyed Skinny Jean,"It's all about the curves in this slinky skinny jean, designed to give your butt great definition. Featuring heavy rips and tears down the legs with sandblasting details. Fitted through leg.
			rue+ Collection
			Contour seams create a flattering, firmer look
			Approx. 13 in. leg opening
			Approx. 31 in. inseam
			98% cotton, 2% spandex
			Machine wash 
			Model wears size 14
			Imported
			STYLE: 7203-000463-0005401","[""plus"",""plus-jeans"",""plus-all-about-the-butt-jeans""]",,0,0,0,0
